id_x,movie,production_budget,domestic_gross,worldwide_gross,total_gross,net_revenue,original_language,popularity,release_date_y,vote_average,vote_count,start_year,runtime_minutes,genres,imdb_averagerating,imdb_numvotes
97,Chloe,13000000,3075255,11831131,14906386,1906386,en,8.807,2010-03-26,5.9,940,2013,73.0,"Drama,Music,Romance",6.9,34
99,Youth,13000000,2703296,24001573,26704869,13704869,he,1.008,2013-10-12,5.3,9,2012,75.0,"Drama,Family",6.6,36
3,The Vatican Tapes,13000000,1784763,14929184,16713947,3713947,en,7.841,2015-07-24,4.6,365,2015,91.0,"Horror,Thriller",5.0,14822
7,Attack the Block,13000000,1024175,6459183,7483358,-5516642,en,9.612,2011-07-29,6.4,1144,2011,88.0,"Action,Comedy,Sci-Fi",6.7,93868
11,The Killer Inside Me,13000000,217277,3617277,3834554,-9165446,en,7.087,2010-04-27,5.9,304,2010,109.0,"Crime,Drama,Horror",6.1,31727
12,Womb,13000000,0,0,0,-13000000,en,8.483,2010-07-15,6.1,159,2010,111.0,"Drama,Romance,Sci-Fi",6.4,12489
14,The Call,12800000,51872378,69821476,121693854,108893854,en,11.315,2013-03-14,6.7,1779,2013,94.0,"Crime,Drama,Horror",6.7,103780
16,The Drop,12600000,10724389,19054534,29778923,17178923,en,14.795,2014-09-12,6.7,1215,2014,106.0,"Crime,Drama",7.1,132161
18,Machete,12500000,26593646,46370970,72964616,60464616,en,12.557,2010-09-03,6.3,1862,2010,105.0,"Action,Crime,Thriller",6.6,182320
28,Conviction,12500000,6797696,11826980,18624676,6124676,en,7.51,2010-10-15,7.2,297,2010,107.0,"Biography,Crime,Drama",7.2,39771
32,Casino Jack,12500000,2039869,2272186,4312055,-8187945,en,9.432,2010-12-17,6.1,149,2010,108.0,"Biography,Comedy,Crime",6.2,16191
37,The Paperboy,12500000,677200,4027663,4704863,-7795137,en,8.143,2012-10-05,5.5,409,2012,107.0,"Crime,Drama,Mystery",5.8,33940
39,A Little Bit of Heaven,12500000,10011,1100287,1110298,-11389702,en,7.87,2011-02-03,6.3,333,2011,106.0,"Comedy,Drama,Fantasy",6.3,26441
43,The Fault in Our Stars,12000000,124872350,307166834,432039184,420039184,en,16.03,2014-05-16,7.6,7236,2014,126.0,"Drama,Romance",7.7,315135
45,Think Like a Man,12000000,91547205,113373764,204920969,192920969,en,5.905,2012-04-20,6.9,438,2012,122.0,"Comedy,Romance",6.6,41043
52,Act of Valor,12000000,70012847,82497035,152509882,140509882,en,12.197,2012-02-24,6.3,583,2012,110.0,"Action,Adventure,Drama",6.5,63787
55,Chronicle,12000000,64575175,123681790,188256965,176256965,en,12.556,2012-02-02,6.7,3084,2012,84.0,"Drama,Sci-Fi,Thriller",7.1,229258
58,Project X,12000000,54731865,103028188,157760053,145760053,en,9.715,2012-03-02,6.4,2968,2012,88.0,Comedy,6.7,177782
59,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,214705655,202705655,en,17.808,2017-11-10,8.2,5432,2017,115.0,"Crime,Drama",8.2,344047
60,Lion,12000000,51739495,149570720,201310215,189310215,en,17.216,2016-11-25,8.1,3833,2016,118.0,"Biography,Drama",8.1,181601
61,Overboard,12000000,50316123,85369830,135685953,123685953,en,19.477,2018-05-04,6.3,535,2018,112.0,"Comedy,Romance",5.9,25607
65,Philomena,12000000,37709979,98963392,136673371,124673371,en,8.978,2013-11-27,7.4,945,2013,98.0,"Biography,Comedy,Drama",7.6,88704
67,Crossroads,12000000,37188667,57000000,94188667,82188667,en,0.6,2017-10-14,4.0,1,2011,,Drama,5.4,36
68,Paper Towns,12000000,32000304,85450484,117450788,105450788,en,11.564,2015-07-24,6.0,3587,2015,109.0,"Comedy,Drama,Mystery",6.3,87742
77,Hell or High Water,12000000,27007844,37584304,64592148,52592148,en,15.749,2016-08-12,7.3,2468,2016,102.0,"Action,Crime,Drama",7.6,176469
79,Katy Perry: Part of Me,12000000,25326071,32700439,58026510,46026510,en,7.139,2012-07-05,6.8,147,2012,93.0,"Documentary,Music",5.9,13034
80,Top Five,12000000,25317379,26001741,51319120,39319120,en,6.322,2014-12-12,6.3,281,2014,102.0,"Comedy,Romance",6.4,24744
84,Project Almanac,12000000,22348241,32909437,55257678,43257678,en,9.55,2015-01-30,6.5,1449,2015,106.0,"Drama,Mystery,Sci-Fi",6.4,71500
85,Just Wright,12000000,21540363,21867665,43408028,31408028,en,7.047,2010-05-14,6.2,211,2010,100.0,"Comedy,Romance,Sport",5.9,12466
91,Nebraska,12000000,17654912,24761360,42416272,30416272,en,9.521,2013-11-15,7.4,967,2013,115.0,"Adventure,Comedy,Drama",7.7,105304
94,Young Adult,12000000,16311571,22750356,39061927,27061927,en,8.335,2011-12-16,5.7,603,2011,94.0,"Comedy,Drama",6.3,74071
95,About Time,12000000,15323921,89309178,104633099,92633099,en,14.133,2013-11-08,7.9,3981,2013,123.0,"Comedy,Drama,Fantasy",7.8,263136
96,If Beale Street Could Talk,12000000,14915773,19859167,34774940,22774940,en,13.579,2018-12-14,7.2,388,2018,119.0,"Drama,Romance",7.2,25512
97,Wish Upon,12000000,14301505,23477345,37778850,25778850,en,10.219,2017-07-14,5.4,690,2017,90.0,"Drama,Fantasy,Horror",5.0,14962
7,Marshall,12000000,10051659,10116816,20168475,8168475,en,7.879,2017-10-13,7.3,257,2017,118.0,"Biography,Crime,Drama",7.2,14419
9,Arbitrage,12000000,7919574,35830713,43750287,31750287,en,12.14,2012-09-14,6.2,459,2012,107.0,"Drama,Thriller",6.6,46774
11,Screwed,12000000,6982680,6982680,13965360,1965360,en,1.945,2013-10-19,5.0,6,2011,110.0,"Crime,Drama",5.7,1900
13,Fortress,12000000,6730578,46730578,53461156,41461156,en,4.738,2012-04-01,5.4,21,2012,70.0,"Documentary,Drama,News",7.0,31
14,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,15695336,3695336,en,4.519,2012-06-01,6.6,63,2012,145.0,"Drama,History,War",6.6,4202
27,Ravenous,12000000,2062406,2062406,4124812,-7875188,fr,8.48,2017-09-23,5.4,123,2017,104.0,"Drama,Horror,Sci-Fi",5.9,5970
29,Stoker,12000000,1703125,12034913,13738038,1738038,en,10.738,2013-03-01,6.6,1282,2013,99.0,"Drama,Thriller",6.8,97393
32,Kill the Irishman,12000000,1188194,1188194,2376388,-9623612,en,7.13,2011-03-11,6.9,274,2011,106.0,"Biography,Crime,Drama",7.1,41504
34,Darling Companion,12000000,793352,1200346,1993698,-10006302,en,4.656,2012-04-20,5.0,46,2012,103.0,"Comedy,Drama,Romance",5.1,3085
36,Brother,12000000,450594,450594,901188,-11098812,es,1.636,2010-08-19,6.7,15,2010,97.0,"Drama,Family,Sport",7.4,2381
46,Trash,12000000,17484,6553186,6570670,-5429330,es,0.6,2010-11-03,3.0,3,2010,,Action,7.2,8
47,5 Days of War,12000000,17479,87793,105272,-11894728,en,8.689,2011-08-18,5.7,102,2011,113.0,"Action,Drama,War",5.6,13089
48,10 Days in a Madhouse,12000000,14616,14616,29232,-11970768,en,0.955,2015-11-20,5.4,7,2015,111.0,Drama,6.7,1114
52,Triangle,12000000,0,1594955,1594955,-10405045,en,7.761,2010-02-02,6.8,1094,2012,,Drama,6.9,10
54,Drive Hard,12000000,0,0,0,-12000000,en,6.957,2014-10-03,4.0,94,2014,92.0,"Action,Comedy,Crime",4.4,3907
60,Carol,11800000,12711491,42843521,55555012,43755012,en,13.096,2015-11-20,7.4,1949,2015,118.0,"Drama,Romance",7.2,100680
62,Dirty Grandpa,11500000,35593113,105078449,140671562,129171562,en,11.432,2016-01-22,5.8,2667,2016,102.0,Comedy,5.9,101393
68,The Fighter,11000000,93617009,129262388,222879397,211879397,en,10.395,2010-12-17,7.3,2325,2010,116.0,"Biography,Drama,Sport",7.8,316539
73,If I Stay,11000000,50474843,78356170,128831013,117831013,en,12.047,2014-08-22,7.4,2703,2014,107.0,"Drama,Fantasy,Music",6.8,107625
79,Brooklyn,11000000,38322743,62076141,100398884,89398884,en,12.083,2015-11-04,7.3,1912,2015,117.0,"Drama,Romance",7.5,117021
81,Woman in Gold,11000000,33307793,58586407,91894200,80894200,en,7.76,2015-04-10,7.4,787,2015,109.0,"Biography,Drama,History",7.3,48501
83,"I, Tonya",11000000,30014534,53797409,83811943,72811943,en,15.407,2017-12-08,7.5,2904,2017,120.0,"Biography,Comedy,Drama",7.5,141668
90,Quartet,11000000,18388357,56178935,74567292,63567292,en,8.32,2013-01-10,6.6,209,2012,94.0,"Comedy,Drama",6.8,17979
94,Inside Llewyn Davis,11000000,13248209,32943247,46191456,35191456,en,10.549,2013-12-06,7.2,1400,2013,104.0,"Drama,Music",7.5,123759
98,Peeples,11000000,9177065,9307166,18484231,7484231,en,2.651,2013-05-09,5.2,34,2013,95.0,"Comedy,Romance",5.3,4452
2,The Gospel of John,11000000,4068087,4234355,8302442,-2697558,en,0.6,2014-12-01,5.4,5,2014,160.0,Drama,7.8,563
11,Brighton Rock,11000000,229653,229653,459306,-10540694,en,4.749,2011-08-26,6.0,57,2010,111.0,"Crime,Drama,Thriller",5.7,5784
14,LOL,11000000,0,10431506,10431506,-568494,en,12.43,2012-05-04,6.1,1810,2012,97.0,"Comedy,Drama,Romance",4.4,51424
15,Misconduct,11000000,0,2352511,2352511,-8647489,en,7.299,2016-02-05,5.5,301,2016,106.0,"Crime,Drama,Mystery",5.3,13550
25,The Last Days on Mars,10600000,24084,261364,285448,-10314552,en,8.759,2013-12-06,5.3,407,2013,98.0,"Adventure,Horror,Sci-Fi",5.5,33137
33,Lovesick,10100000,10143618,10143618,20287236,10187236,en,4.775,2014-04-24,5.0,44,2011,90.0,"Comedy,Fantasy,Romance",5.0,126
42,The Purge: Election Year,10000000,79042440,118514727,197557167,187557167,en,18.975,2016-07-01,6.3,2900,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254
43,Book Club,10000000,68566296,91113683,159679979,149679979,en,0.6,2015-05-13,10.0,1,2015,72.0,Documentary,6.6,9
45,Insidious: The Last Key,10000000,67745330,167885588,235630918,225630918,en,16.017,2018-01-05,6.1,1306,2018,103.0,"Horror,Mystery,Thriller",5.7,42154
53,Lady Bird,10000000,48958273,78610769,127569042,117569042,en,15.974,2017-11-03,7.3,3866,2017,94.0,"Comedy,Drama",7.4,177677
55,The Best Exotic Marigold Hotel,10000000,46383639,134639780,181023419,171023419,en,8.665,2012-05-25,6.9,756,2011,124.0,"Comedy,Drama,Romance",7.3,85811
56,Hereditary,10000000,44069456,70133905,114203361,104203361,en,26.185,2018-06-08,7.0,2491,2018,127.0,"Drama,Horror,Mystery",7.3,151571
57,"Love, Simon",10000000,40826341,65520633,106346974,96346974,en,15.608,2018-03-16,8.2,3165,2018,110.0,"Comedy,Drama,Romance",7.6,81575
61,Jigsaw,10000000,38052832,102445196,140498028,130498028,en,17.398,2017-10-27,6.1,1887,2017,92.0,"Crime,Horror,Mystery",5.8,57184
68,The Boy,10000000,35819556,68220952,104040508,94040508,en,7.009,2015-08-14,5.6,79,2015,105.0,"Drama,Horror,Thriller",5.4,4251
70,"Everything, Everything",10000000,34121140,61603136,95724276,85724276,en,13.998,2017-05-19,7.2,2447,2017,96.0,"Drama,Romance",6.4,26811
71,Devil,10000000,33679655,63354114,97033769,87033769,en,10.203,2010-09-17,5.9,1516,2010,80.0,"Horror,Mystery,Thriller",6.2,122080
73,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,123462572,113462572,en,7.731,2015-03-06,6.4,420,2015,122.0,"Comedy,Drama",6.6,28931
75,How to Be a Latin Lover,10000000,32149404,62556228,94705632,84705632,en,11.0,2017-04-28,6.3,197,2017,115.0,"Comedy,Drama",5.9,11747
80,Slender Man,10000000,30564825,51723644,82288469,72288469,en,16.999,2018-08-10,4.0,712,2018,93.0,"Horror,Mystery,Thriller",3.2,19650
85,When the Bough Breaks,10000000,29747603,30768449,60516052,50516052,en,8.062,2016-09-09,5.3,150,2016,107.0,"Crime,Drama,Horror",5.1,4729
91,Sinister 2,10000000,27740955,54104225,81845180,71845180,en,9.916,2015-08-21,5.8,1142,2015,97.0,"Horror,Mystery,Thriller",5.3,41782
92,The Forest,10000000,26594261,40749230,67343491,57343491,en,1.125,2011-04-14,2.5,1,2011,98.0,"Horror,Thriller",3.5,135
96,Sparkle,10000000,24397469,24660323,49057792,39057792,en,1.715,2010-09-07,7.0,7,2012,116.0,"Drama,Music",5.7,5643
97,Kevin Hart: What Now?,10000000,23591043,23591043,47182086,37182086,en,7.786,2016-10-14,6.5,159,2016,96.0,"Comedy,Documentary",5.9,8134
98,Mud,10000000,21590086,31556959,53147045,43147045,en,12.507,2013-05-10,7.0,1592,2012,130.0,Drama,7.4,156786
99,Skyline,10000000,21416355,68264973,89681328,79681328,en,8.847,2010-11-12,4.8,833,2010,92.0,"Action,Sci-Fi,Thriller",4.4,83710
100,The Disaster Artist,10000000,21120616,28717667,49838283,39838283,en,13.27,2017-12-01,7.2,1895,2017,104.0,"Biography,Comedy,Drama",7.4,111737
1,Blair Witch,10000000,20777061,38985577,59762638,49762638,en,9.772,2016-09-16,5.0,1094,2016,89.0,"Horror,Mystery,Thriller",5.0,36867
7,Paranormal Activity: The Ghost Dimension,10000000,18297124,77959374,96256498,86256498,en,8.157,2015-10-23,5.2,774,2015,88.0,"Horror,Mystery,Thriller",4.6,22361
14,The Perfect Man,10000000,16535005,19535005,36070010,26070010,en,0.655,2011-06-28,8.0,2,2011,90.0,"Drama,Romance",6.2,25
17,The Birth of a Nation,10000000,15861566,16891011,32752577,22752577,en,8.152,2016-10-07,6.5,328,2016,120.0,"Biography,Drama,History",6.4,18442
22,My Week with Marilyn,10000000,14597405,34240572,48837977,38837977,en,12.081,2011-11-23,6.7,741,2011,99.0,"Biography,Drama",7.0,79337
23,Big Eyes,10000000,14482031,27317872,41799903,31799903,en,12.017,2014-12-25,7.0,2153,2014,106.0,"Biography,Crime,Drama",7.0,77447
28,The Gift,10000000,12008642,44567606,56576248,46576248,en,1.304,2010-04-08,6.6,7,2010,,Drama,7.8,12
39,Movie 43,10000000,8840453,31164747,40005200,30005200,en,12.813,2013-01-25,4.4,1332,2013,94.0,Comedy,4.3,92980
40,Can You Ever Forgive Me?,10000000,8803865,11752387,20556252,10556252,en,17.604,2018-10-19,6.9,450,2018,106.0,"Biography,Comedy,Crime",7.2,29473
42,MacGruber,10000000,8525600,8629895,17155495,7155495,en,7.666,2010-05-21,5.3,270,2010,90.0,"Action,Comedy,Romance",5.5,39782
44,Bad Words,10000000,7779614,7843145,15622759,5622759,en,9.516,2014-03-14,6.4,451,2013,89.0,"Comedy,Drama",6.7,44061
45,While We're Young,10000000,7582065,17503828,25085893,15085893,en,8.022,2015-04-17,5.9,609,2014,97.0,"Comedy,Drama,Mystery",6.3,41327
47,Bones,10000000,7316658,8378853,15695511,5695511,en,1.4,2010-03-31,8.0,4,2010,88.0,Drama,6.6,347
48,Seeking a Friend for the End of the World,10000000,7078738,11766959,18845697,8845697,en,8.092,2012-06-22,6.4,1108,2012,101.0,"Adventure,Comedy,Drama",6.7,102047
50,Shut In,10000000,6900335,11360665,18261000,8261000,en,10.535,2016-11-11,5.2,374,2016,91.0,"Drama,Mystery,Thriller",4.7,11030
51,Cedar Rapids,10000000,6861102,7862131,14723233,4723233,en,7.694,2011-02-11,6.0,206,2011,87.0,Comedy,6.3,34759
52,The Collection,10000000,6810754,8890094,15700848,5700848,en,9.059,2012-09-21,6.1,465,2012,82.0,"Action,Horror,Thriller",6.1,42256
59,Danny Collins,10000000,5637066,8465845,14102911,4102911,en,8.933,2015-03-20,6.7,260,2015,106.0,"Biography,Comedy,Drama",7.0,27435
64,Gotti,10000000,4286367,6089100,10375467,375467,en,10.034,2018-06-15,5.2,231,2018,112.0,"Biography,Crime,Drama",4.8,10358
65,"Jeff, Who Lives at Home",10000000,4269426,4708127,8977553,-1022447,en,8.821,2011-09-13,6.2,320,2011,83.0,"Comedy,Drama",6.5,60070
66,Denial,10000000,4073448,9263940,13337388,3337388,en,9.267,2016-09-30,6.7,349,2016,109.0,"Biography,Drama",6.7,16593
67,The Man Who Knew Infinity,10000000,3877922,12382122,16260044,6260044,en,8.76,2016-04-29,7.2,699,2015,108.0,"Biography,Drama",7.2,43575
68,Max Steel,10000000,3818664,4563080,8381744,-1618256,en,8.88,2016-10-14,5.2,383,2016,92.0,"Action,Adventure,Family",4.6,16788
72,Romeo Is Bleeding,10000000,3275585,3275585,6551170,-3448830,en,2.087,2017-07-19,7.5,4,2015,93.0,"Biography,Documentary,Drama",8.1,84
74,Rosewater,10000000,3128941,3185717,6314658,-3685342,en,9.019,2014-11-07,6.7,121,2014,103.0,"Biography,Drama",6.6,9836
78,Bucky Larson: Born to Be a Star,10000000,2529395,2529395,5058790,-4941210,en,7.109,2011-09-09,4.2,79,2011,97.0,Comedy,3.3,10648
81,The Iceman,10000000,1930282,3623609,5553891,-4446109,en,11.248,2012-09-01,6.5,562,2012,106.0,"Biography,Crime,Drama",6.9,65571
82,Testament of Youth,10000000,1822250,6646669,8468919,-1531081,en,9.251,2015-06-04,7.4,486,2014,129.0,"Biography,Drama,History",7.3,23632
83,Free Fire,10000000,1799322,3793739,5593061,-4406939,en,12.116,2017-04-21,6.3,540,2016,91.0,"Action,Comedy,Crime",6.4,35954
84,A Better Life,10000000,1759252,1884251,3643503,-6356497,en,5.885,2011-06-24,7.1,97,2011,98.0,"Drama,Romance",7.2,14602
86,Gun Shy,10000000,1638202,1638202,3276404,-6723596,en,9.329,2017-09-08,4.8,68,2017,92.0,"Action,Adventure,Comedy",4.1,2216
88,The Joneses,10000000,1475746,3541565,5017311,-4982689,en,6.424,2010-04-16,6.2,312,2011,117.0,"Comedy,Drama",6.9,87
90,Killer Joe,10000000,1291645,4659110,5950755,-4049245,en,13.742,2012-07-27,6.5,703,2011,102.0,"Crime,Drama,Thriller",6.7,67842
91,Churchill,10000000,1279681,7582196,8861877,-1138123,en,7.692,2017-06-02,6.1,150,2017,105.0,"Biography,Drama,History",6.3,12047
93,50 to 1,10000000,1069454,1069454,2138908,-7861092,en,2.852,2014-03-21,6.2,25,2014,110.0,Drama,6.6,1739
99,Coriolanus,10000000,749641,2179623,2929264,-7070736,en,8.016,2012-01-19,6.0,215,2011,123.0,"Drama,Thriller,War",6.1,29654
100,Parkland,10000000,641439,1616353,2257792,-7742208,en,6.056,2013-10-04,6.1,206,2013,93.0,"Drama,History,Mystery",6.4,14036
12,Welcome to the Rileys,10000000,152857,355919,508776,-9491224,en,8.348,2010-10-29,6.5,241,2010,110.0,Drama,7.0,22210
13,Kicks,10000000,150191,150191,300382,-9699618,en,4.002,2016-09-09,6.6,50,2016,80.0,"Adventure,Drama",6.3,3789
15,High School,10000000,139034,248133,387167,-9612833,en,5.762,2010-06-03,5.8,68,2010,99.0,Comedy,5.8,7060
20,Blood Done Sign My Name,10000000,109383,109383,218766,-9781234,en,1.346,2010-02-01,6.0,5,2010,128.0,Drama,6.6,494
24,Elsa & Fred,10000000,67657,197901,265558,-9734442,en,6.241,2014-03-07,6.2,48,2014,93.0,"Comedy,Drama,Romance",6.5,2711
27,Strangerland,10000000,17472,161097,178569,-9821431,en,5.91,2015-07-10,5.2,135,2015,112.0,"Drama,Mystery,Thriller",5.2,7999
32,Barbecue,10000000,388,247565,247953,-9752047,fr,7.874,2014-09-14,5.8,383,2014,98.0,Comedy,6.1,2301
33,The Reef,10000000,0,15037867,15037867,5037867,en,5.173,2010-05-15,5.6,264,2010,94.0,"Adventure,Drama,Horror",5.8,15194
35,American Heist,10000000,0,2341218,2341218,-7658782,en,7.271,2015-07-14,4.6,213,2014,94.0,"Action,Crime,Drama",5.1,15547
36,It's a Wonderful Afterlife,10000000,0,1642939,1642939,-8357061,en,1.332,2010-10-08,4.6,12,2010,100.0,"Comedy,Drama,Fantasy",5.4,1361
39,Plastic,10000000,0,575371,575371,-9424629,en,0.6,2010-10-31,6.5,1,2011,80.0,Horror,6.2,91
43,Good Intentions,10000000,0,0,0,-10000000,en,1.179,2010-03-09,5.1,7,2010,84.0,Comedy,5.2,605
45,Detention,10000000,0,0,0,-10000000,en,2.377,2010-01-16,3.5,15,2010,81.0,"Horror,Thriller",3.0,889
47,Into the Grizzly Maze,10000000,0,0,0,-10000000,en,7.133,2015-06-26,5.3,121,2015,94.0,"Action,Adventure,Drama",5.3,7006
48,Friend Request,9900000,3759078,11310835,15069913,5169913,en,2.107,2013-05-05,5.5,43,2013,91.0,Thriller,4.0,116
51,Amour,9700000,6738954,36787044,43525998,33825998,fr,10.705,2012-12-19,7.7,746,2012,127.0,"Drama,Romance",7.9,84960
56,Dangal,9500000,12391761,294654618,307046379,297546379,hi,10.022,2016-12-21,8.1,358,2016,161.0,"Action,Biography,Drama",8.5,123638
57,The Runaways,9500000,3573673,5278632,8852305,-647695,en,8.19,2010-03-19,6.4,448,2010,106.0,"Biography,Drama,Music",6.6,43792
59,Re-Kill,9500000,0,0,0,-9500000,en,4.191,2015-10-16,4.8,47,2015,88.0,"Action,Horror",5.0,2328
62,Melancholia,9400000,3030848,21817298,24848146,15448146,da,11.123,2011-11-11,7.1,1642,2011,135.0,"Drama,Sci-Fi",7.2,153434
64,Jab Tak Hai Jaan,9200000,3047539,5806666,8854205,-345795,hi,7.701,2012-11-13,6.9,107,2012,176.0,"Drama,Romance",6.8,48364
66,Kites,9200000,1685269,17155193,18840462,9640462,hi,6.058,2010-05-21,5.8,67,2010,123.0,"Action,Drama,Romance",6.1,11353
71,The Purge: Anarchy,9000000,71562550,111534881,183097431,174097431,en,28.424,2014-07-18,6.6,3754,2014,103.0,"Action,Horror,Sci-Fi",6.5,126203
75,Ouija: Origin of Evil,9000000,35144505,81831866,116976371,107976371,en,11.823,2016-10-21,6.0,1416,2016,99.0,"Drama,Horror,Mystery",6.1,47099
80,Black or White,9000000,21571189,21971021,43542210,34542210,en,8.05,2015-01-30,6.8,193,2014,121.0,Drama,6.6,10659
86,The Edge of Seventeen,9000000,14431633,19096003,33527636,24527636,en,11.546,2016-11-18,7.2,2224,2016,104.0,"Comedy,Drama",7.3,87602
87,Jackie,9000000,13960394,36588512,50548906,41548906,en,8.819,2016-12-02,6.4,1420,2016,100.0,"Biography,Drama,History",6.7,66008
92,Loving,9000000,7710234,12898064,20608298,11608298,en,8.506,2016-11-04,6.7,529,2012,105.0,"Drama,Romance",7.1,257
1,Beautiful,9000000,3134509,3134509,6269018,-2730982,en,0.879,2014-12-11,8.0,1,2011,120.0,"Biography,Drama,Family",7.5,751
3,The Sapphires,9000000,2450867,20395040,22845907,13845907,en,6.16,2013-03-22,6.7,97,2012,103.0,"Biography,Comedy,Drama",7.0,12143
4,Greater,9000000,2000093,2000093,4000186,-4999814,en,1.891,2016-08-26,7.3,37,2016,130.0,"Biography,Family,Sport",7.2,3438
5,Destroyer,9000000,1533324,3681096,5214420,-3785580,en,17.815,2018-12-25,5.9,176,2018,121.0,"Action,Crime,Drama",6.2,13683
19,Skin Trade,9000000,1242,1242,2484,-8997516,en,9.362,2014-11-07,5.6,96,2010,78.0,Documentary,8.8,31
20,Beneath Hill 60,9000000,0,3440939,3440939,-5559061,en,6.067,2011-06-28,7.0,66,2010,122.0,"Drama,History,War",7.1,6903
24,Polisse,8900000,176988,22744132,22921120,14021120,fr,7.682,2011-11-11,7.8,670,2011,127.0,"Crime,Drama",7.3,12506
30,Manchester by the Sea,8500000,47695371,77733867,125429238,116929238,en,16.638,2016-11-18,7.5,3176,2016,137.0,Drama,7.8,214557
34,Nightcrawler,8500000,32381218,50334418,82715636,74215636,en,25.597,2014-10-31,7.7,5860,2014,117.0,"Crime,Drama,Thriller",7.9,404476
36,Dragon Ball Super: Broly,8500000,30376755,122747755,153124510,144624510,ja,6.868,2019-01-16,7.4,721,2018,100.0,"Action,Adventure,Animation",8.0,16465
38,Baggage Claim,8500000,21569509,22885836,44455345,35955345,en,8.666,2013-09-27,5.4,127,2013,96.0,Comedy,5.1,8296
39,Middle School: The Worst Years of My Life,8500000,20007149,23311293,43318442,34818442,en,8.479,2016-10-07,7.0,190,2016,92.0,"Comedy,Family",6.1,6413
